Taxon,Laengengrad,Breitengrad,Zeitpunkt,Aufenthaltsw,Datenbank,Jahr
Impatiens glandulifera,6.125,49.975,1997 - 2017,0.9277,sMon,2017
Impatiens glandulifera,6.125,49.925,1997 - 2017,0.9113,sMon,2017
Impatiens glandulifera,6.208333,49.975,1997 - 2017,0.925,sMon,2017
Impatiens glandulifera,6.208333,49.925,1997 - 2017,0.9133,sMon,2017
Impatiens glandulifera,6.875,49.975,1997 - 2017,0.9099,sMon,2017
Impatiens glandulifera,6.958333,49.975,1997 - 2017,0.9356,sMon,2017
Impatiens glandulifera,6.958333,49.925,1997 - 2017,0.9011,sMon,2017
Impatiens glandulifera,7.041667,49.975,1997 - 2017,0.9046,sMon,2017
Impatiens glandulifera,7.125,49.975,1997 - 2017,0.9205,sMon,2017
Impatiens glandulifera,7.041667,49.925,1997 - 2017,0.9049,sMon,2017
Impatiens glandulifera,9.208333,49.975,1997 - 2017,0.9783,sMon,2017
Impatiens glandulifera,9.291667,49.975,1997 - 2017,0.9825,sMon,2017
Impatiens glandulifera,9.208333,49.925,1997 - 2017,0.9783,sMon,2017
Impatiens glandulifera,9.291667,49.925,1997 - 2017,0.9562,sMon,2017
Impatiens glandulifera,9.375,49.975,1997 - 2017,0.9691,sMon,2017
Impatiens glandulifera,9.458333,49.975,1997 - 2017,0.9793,sMon,2017
Impatiens glandulifera,9.375,49.925,1997 - 2017,0.9706,sMon,2017
Impatiens glandulifera,9.458333,49.925,1997 - 2017,0.9814,sMon,2017
Impatiens glandulifera,9.541667,49.975,1997 - 2017,0.9875,sMon,2017
Impatiens glandulifera,9.625,49.975,1997 - 2017,0.9875,sMon,2017
Impatiens glandulifera,9.541667,49.925,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,9.625,49.925,1997 - 2017,0.9765,sMon,2017
Impatiens glandulifera,9.708333,49.975,1997 - 2017,0.9677,sMon,2017
Impatiens glandulifera,9.791667,49.975,1997 - 2017,0.9699,sMon,2017
Impatiens glandulifera,9.791667,49.925,1997 - 2017,0.973,sMon,2017
Impatiens glandulifera,9.875,49.975,1997 - 2017,0.9205,sMon,2017
Impatiens glandulifera,9.958333,49.975,1997 - 2017,0.9277,sMon,2017
Impatiens glandulifera,9.875,49.925,1997 - 2017,0.9369,sMon,2017
Impatiens glandulifera,10.04167,49.975,1997 - 2017,0.9457,sMon,2017
Impatiens glandulifera,10.125,49.975,1997 - 2017,0.9636,sMon,2017
Impatiens glandulifera,10.125,49.925,1997 - 2017,0.9472,sMon,2017
Impatiens glandulifera,10.20833,49.975,1997 - 2017,0.9649,sMon,2017
Impatiens glandulifera,10.29167,49.975,1997 - 2017,0.9457,sMon,2017
Impatiens glandulifera,10.20833,49.925,1997 - 2017,0.9765,sMon,2017
Impatiens glandulifera,10.29167,49.925,1997 - 2017,0.9656,sMon,2017
Impatiens glandulifera,10.375,49.975,1997 - 2017,0.9306,sMon,2017
Impatiens glandulifera,10.375,49.925,1997 - 2017,0.9343,sMon,2017
Impatiens glandulifera,10.70833,49.975,1997 - 2017,0.9096,sMon,2017
Impatiens glandulifera,10.79167,49.925,1997 - 2017,0.9079,sMon,2017
Impatiens glandulifera,10.875,49.975,1997 - 2017,0.9205,sMon,2017
Impatiens glandulifera,10.95833,49.975,1997 - 2017,0.9066,sMon,2017
Impatiens glandulifera,10.875,49.925,1997 - 2017,0.9179,sMon,2017
Impatiens glandulifera,10.95833,49.925,1997 - 2017,0.9017,sMon,2017
Impatiens glandulifera,11.04167,49.975,1997 - 2017,0.904,sMon,2017
Impatiens glandulifera,11.45833,49.975,1997 - 2017,0.9154,sMon,2017
Impatiens glandulifera,11.54167,49.975,1997 - 2017,0.9457,sMon,2017
Impatiens glandulifera,11.54167,49.925,1997 - 2017,0.925,sMon,2017
Impatiens glandulifera,11.625,49.925,1997 - 2017,0.9168,sMon,2017
Impatiens glandulifera,11.70833,49.975,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,11.79167,49.975,1997 - 2017,1,sMon,2017
Impatiens glandulifera,11.79167,49.925,1997 - 2017,1,sMon,2017
Impatiens glandulifera,11.875,49.975,1997 - 2017,1,sMon,2017
Impatiens glandulifera,11.95833,49.975,1997 - 2017,1,sMon,2017
Impatiens glandulifera,11.875,49.925,1997 - 2017,1,sMon,2017
Impatiens glandulifera,11.95833,49.925,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,12.04167,49.975,1997 - 2017,0.9875,sMon,2017
Impatiens glandulifera,12.125,49.975,1997 - 2017,0.9783,sMon,2017
Impatiens glandulifera,12.04167,49.925,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.125,49.925,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.20833,49.975,1997 - 2017,0.9783,sMon,2017
Impatiens glandulifera,12.29167,49.975,1997 - 2017,0.9604,sMon,2017
Impatiens glandulifera,12.20833,49.925,1997 - 2017,0.9825,sMon,2017
Impatiens glandulifera,12.29167,49.925,1997 - 2017,0.9722,sMon,2017
Impatiens glandulifera,12.375,49.975,1997 - 2017,0.9747,sMon,2017
Impatiens glandulifera,12.45833,49.975,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,12.375,49.925,1997 - 2017,0.9699,sMon,2017
Impatiens glandulifera,12.45833,49.925,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.54167,49.975,1997 - 2017,0.9861,sMon,2017
Impatiens glandulifera,12.625,49.975,1997 - 2017,0.9616,sMon,2017
Impatiens glandulifera,12.54167,49.925,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.625,49.925,1997 - 2017,0.9487,sMon,2017
Impatiens glandulifera,6.458333,49.825,1997 - 2017,0.9053,sMon,2017
Impatiens glandulifera,6.625,49.875,1997 - 2017,0.9008,sMon,2017
Impatiens glandulifera,6.625,49.825,1997 - 2017,0.9053,sMon,2017
Impatiens glandulifera,6.708333,49.825,1997 - 2017,0.9161,sMon,2017
Impatiens glandulifera,6.791667,49.825,1997 - 2017,0.9066,sMon,2017
Impatiens glandulifera,6.875,49.825,1997 - 2017,0.9165,sMon,2017
Impatiens glandulifera,8.708333,49.825,1997 - 2017,0.9335,sMon,2017
Impatiens glandulifera,8.791667,49.825,1997 - 2017,0.9008,sMon,2017
Impatiens glandulifera,8.958333,49.875,1997 - 2017,0.9472,sMon,2017
Impatiens glandulifera,8.875,49.825,1997 - 2017,0.933,sMon,2017
Impatiens glandulifera,8.958333,49.825,1997 - 2017,0.9513,sMon,2017
Impatiens glandulifera,9.041667,49.875,1997 - 2017,0.9414,sMon,2017
Impatiens glandulifera,9.041667,49.825,1997 - 2017,0.9482,sMon,2017
Impatiens glandulifera,9.125,49.825,1997 - 2017,0.954,sMon,2017
Impatiens glandulifera,9.208333,49.875,1997 - 2017,0.9747,sMon,2017
Impatiens glandulifera,9.291667,49.875,1997 - 2017,0.9747,sMon,2017
Impatiens glandulifera,9.208333,49.825,1997 - 2017,0.9586,sMon,2017
Impatiens glandulifera,9.291667,49.825,1997 - 2017,0.9663,sMon,2017
Impatiens glandulifera,9.375,49.875,1997 - 2017,0.9765,sMon,2017
Impatiens glandulifera,9.458333,49.875,1997 - 2017,0.9825,sMon,2017
Impatiens glandulifera,9.375,49.825,1997 - 2017,0.9756,sMon,2017
Impatiens glandulifera,9.458333,49.825,1997 - 2017,0.9875,sMon,2017
Impatiens glandulifera,9.541667,49.875,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,9.625,49.875,1997 - 2017,0.9562,sMon,2017
Impatiens glandulifera,9.541667,49.825,1997 - 2017,0.9684,sMon,2017
Impatiens glandulifera,9.625,49.825,1997 - 2017,0.9472,sMon,2017
Impatiens glandulifera,9.708333,49.875,1997 - 2017,0.9356,sMon,2017
Impatiens glandulifera,9.791667,49.875,1997 - 2017,0.9616,sMon,2017
Impatiens glandulifera,9.875,49.875,1997 - 2017,0.9598,sMon,2017
Impatiens glandulifera,9.875,49.825,1997 - 2017,0.9684,sMon,2017
Impatiens glandulifera,9.958333,49.825,1997 - 2017,0.9814,sMon,2017
Impatiens glandulifera,10.04167,49.875,1997 - 2017,0.9137,sMon,2017
Impatiens glandulifera,10.125,49.875,1997 - 2017,0.973,sMon,2017
Impatiens glandulifera,10.04167,49.825,1997 - 2017,0.9649,sMon,2017
Impatiens glandulifera,10.125,49.825,1997 - 2017,0.9803,sMon,2017
Impatiens glandulifera,10.20833,49.875,1997 - 2017,0.9747,sMon,2017
Impatiens glandulifera,10.29167,49.875,1997 - 2017,0.9684,sMon,2017
Impatiens glandulifera,10.20833,49.825,1997 - 2017,0.9803,sMon,2017
Impatiens glandulifera,10.29167,49.825,1997 - 2017,0.9739,sMon,2017
Impatiens glandulifera,10.875,49.875,1997 - 2017,0.9056,sMon,2017
Impatiens glandulifera,10.95833,49.875,1997 - 2017,0.9254,sMon,2017
Impatiens glandulifera,10.95833,49.825,1997 - 2017,0.9529,sMon,2017
Impatiens glandulifera,11.625,49.875,1997 - 2017,0.9109,sMon,2017
Impatiens glandulifera,11.70833,49.875,1997 - 2017,0.9205,sMon,2017
Impatiens glandulifera,11.79167,49.875,1997 - 2017,0.9205,sMon,2017
Impatiens glandulifera,11.70833,49.825,1997 - 2017,0.9235,sMon,2017
Impatiens glandulifera,11.79167,49.825,1997 - 2017,0.9318,sMon,2017
Impatiens glandulifera,11.875,49.875,1997 - 2017,0.9242,sMon,2017
Impatiens glandulifera,11.95833,49.875,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,11.875,49.825,1997 - 2017,0.9419,sMon,2017
Impatiens glandulifera,11.95833,49.825,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,12.04167,49.875,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.125,49.875,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,12.04167,49.825,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.125,49.825,1997 - 2017,0.9861,sMon,2017
Impatiens glandulifera,12.20833,49.875,1997 - 2017,0.9803,sMon,2017
Impatiens glandulifera,12.29167,49.875,1997 - 2017,0.9722,sMon,2017
Impatiens glandulifera,12.20833,49.825,1997 - 2017,0.9793,sMon,2017
Impatiens glandulifera,12.29167,49.825,1997 - 2017,0.9836,sMon,2017
Impatiens glandulifera,12.375,49.875,1997 - 2017,0.9814,sMon,2017
Impatiens glandulifera,12.45833,49.875,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.375,49.825,1997 - 2017,0.9803,sMon,2017
Impatiens glandulifera,12.45833,49.825,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.54167,49.875,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.625,49.875,1997 - 2017,0.9423,sMon,2017
Impatiens glandulifera,12.54167,49.825,1997 - 2017,0.9598,sMon,2017
Impatiens glandulifera,12.625,49.825,1997 - 2017,0.9452,sMon,2017
Impatiens glandulifera,6.458333,49.775,1997 - 2017,0.9066,sMon,2017
Impatiens glandulifera,6.625,49.775,1997 - 2017,0.9033,sMon,2017
Impatiens glandulifera,6.708333,49.775,1997 - 2017,0.919,sMon,2017
Impatiens glandulifera,6.791667,49.775,1997 - 2017,0.9027,sMon,2017
Impatiens glandulifera,8.625,49.725,1997 - 2017,0.9457,sMon,2017
Impatiens glandulifera,8.708333,49.775,1997 - 2017,0.9314,sMon,2017
Impatiens glandulifera,8.791667,49.775,1997 - 2017,0.9438,sMon,2017
Impatiens glandulifera,8.875,49.775,1997 - 2017,0.9487,sMon,2017
Impatiens glandulifera,8.958333,49.775,1997 - 2017,0.9472,sMon,2017
Impatiens glandulifera,8.875,49.725,1997 - 2017,0.9014,sMon,2017
Impatiens glandulifera,8.958333,49.725,1997 - 2017,0.9277,sMon,2017
Impatiens glandulifera,9.041667,49.775,1997 - 2017,0.9365,sMon,2017
Impatiens glandulifera,9.125,49.775,1997 - 2017,0.9518,sMon,2017
Impatiens glandulifera,9.041667,49.725,1997 - 2017,0.9281,sMon,2017
Impatiens glandulifera,9.125,49.725,1997 - 2017,0.936,sMon,2017
Impatiens glandulifera,9.208333,49.775,1997 - 2017,0.9487,sMon,2017
Impatiens glandulifera,9.291667,49.775,1997 - 2017,0.9604,sMon,2017
Impatiens glandulifera,9.208333,49.725,1997 - 2017,0.9423,sMon,2017
Impatiens glandulifera,9.291667,49.725,1997 - 2017,0.9212,sMon,2017
Impatiens glandulifera,9.375,49.775,1997 - 2017,0.961,sMon,2017
Impatiens glandulifera,9.458333,49.775,1997 - 2017,0.9574,sMon,2017
Impatiens glandulifera,9.541667,49.775,1997 - 2017,0.9396,sMon,2017
Impatiens glandulifera,9.958333,49.775,1997 - 2017,0.9836,sMon,2017
Impatiens glandulifera,9.958333,49.725,1997 - 2017,0.9814,sMon,2017
Impatiens glandulifera,10.04167,49.775,1997 - 2017,0.9722,sMon,2017
Impatiens glandulifera,10.125,49.775,1997 - 2017,0.9825,sMon,2017
Impatiens glandulifera,10.04167,49.725,1997 - 2017,0.9861,sMon,2017
Impatiens glandulifera,10.125,49.725,1997 - 2017,0.9861,sMon,2017
Impatiens glandulifera,10.20833,49.775,1997 - 2017,0.9825,sMon,2017
Impatiens glandulifera,10.29167,49.775,1997 - 2017,0.9814,sMon,2017
Impatiens glandulifera,10.20833,49.725,1997 - 2017,0.9875,sMon,2017
Impatiens glandulifera,10.875,49.775,1997 - 2017,0.902,sMon,2017
Impatiens glandulifera,10.95833,49.775,1997 - 2017,0.9151,sMon,2017
Impatiens glandulifera,10.875,49.725,1997 - 2017,0.9109,sMon,2017
Impatiens glandulifera,11.04167,49.775,1997 - 2017,0.9649,sMon,2017
Impatiens glandulifera,11.04167,49.725,1997 - 2017,0.9285,sMon,2017
Impatiens glandulifera,11.70833,49.775,1997 - 2017,0.9231,sMon,2017
Impatiens glandulifera,11.79167,49.775,1997 - 2017,0.936,sMon,2017
Impatiens glandulifera,11.79167,49.725,1997 - 2017,0.9262,sMon,2017
Impatiens glandulifera,11.875,49.775,1997 - 2017,0.9369,sMon,2017
Impatiens glandulifera,11.95833,49.775,1997 - 2017,0.961,sMon,2017
Impatiens glandulifera,11.875,49.725,1997 - 2017,0.9405,sMon,2017
Impatiens glandulifera,11.95833,49.725,1997 - 2017,0.9433,sMon,2017
Impatiens glandulifera,12.04167,49.775,1997 - 2017,0.9803,sMon,2017
Impatiens glandulifera,12.125,49.775,1997 - 2017,0.9907,sMon,2017
Impatiens glandulifera,12.04167,49.725,1997 - 2017,0.94,sMon,2017
Impatiens glandulifera,12.125,49.725,1997 - 2017,0.9447,sMon,2017
Impatiens glandulifera,12.20833,49.775,1997 - 2017,0.9568,sMon,2017
Impatiens glandulifera,12.29167,49.775,1997 - 2017,0.9774,sMon,2017
Impatiens glandulifera,12.20833,49.725,1997 - 2017,0.9691,sMon,2017
Impatiens glandulifera,12.29167,49.725,1997 - 2017,0.9803,sMon,2017
Impatiens glandulifera,12.375,49.775,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.45833,49.775,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.375,49.725,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.45833,49.725,1997 - 2017,1,sMon,2017
Impatiens glandulifera,8.625,49.675,1997 - 2017,0.9024,sMon,2017
Impatiens glandulifera,8.708333,49.625,1997 - 2017,0.9254,sMon,2017
Impatiens glandulifera,9.208333,49.675,1997 - 2017,0.9477,sMon,2017
Impatiens glandulifera,9.291667,49.675,1997 - 2017,0.9326,sMon,2017
Impatiens glandulifera,9.208333,49.625,1997 - 2017,0.9497,sMon,2017
Impatiens glandulifera,9.958333,49.675,1997 - 2017,0.9183,sMon,2017
Impatiens glandulifera,9.958333,49.625,1997 - 2017,0.9161,sMon,2017
Impatiens glandulifera,10.04167,49.675,1997 - 2017,0.9793,sMon,2017
Impatiens glandulifera,10.125,49.675,1997 - 2017,0.9907,sMon,2017
Impatiens glandulifera,10.04167,49.625,1997 - 2017,0.9457,sMon,2017
Impatiens glandulifera,10.125,49.625,1997 - 2017,0.9472,sMon,2017
Impatiens glandulifera,10.20833,49.675,1997 - 2017,0.9875,sMon,2017
Impatiens glandulifera,10.70833,49.675,1997 - 2017,0.9053,sMon,2017
Impatiens glandulifera,10.875,49.625,1997 - 2017,0.9046,sMon,2017
Impatiens glandulifera,10.95833,49.625,1997 - 2017,0.9477,sMon,2017
Impatiens glandulifera,11.04167,49.675,1997 - 2017,0.9557,sMon,2017
Impatiens glandulifera,11.04167,49.625,1997 - 2017,0.9568,sMon,2017
Impatiens glandulifera,11.79167,49.675,1997 - 2017,0.9179,sMon,2017
Impatiens glandulifera,11.79167,49.625,1997 - 2017,0.9123,sMon,2017
Impatiens glandulifera,11.875,49.675,1997 - 2017,0.922,sMon,2017
Impatiens glandulifera,11.95833,49.675,1997 - 2017,0.9387,sMon,2017
Impatiens glandulifera,11.875,49.625,1997 - 2017,0.9126,sMon,2017
Impatiens glandulifera,11.95833,49.625,1997 - 2017,0.9119,sMon,2017
Impatiens glandulifera,12.04167,49.675,1997 - 2017,0.9438,sMon,2017
Impatiens glandulifera,12.125,49.675,1997 - 2017,0.9442,sMon,2017
Impatiens glandulifera,12.04167,49.625,1997 - 2017,0.9277,sMon,2017
Impatiens glandulifera,12.125,49.625,1997 - 2017,0.9438,sMon,2017
Impatiens glandulifera,12.20833,49.675,1997 - 2017,0.9598,sMon,2017
Impatiens glandulifera,12.29167,49.675,1997 - 2017,0.967,sMon,2017
Impatiens glandulifera,12.20833,49.625,1997 - 2017,0.9452,sMon,2017
Impatiens glandulifera,12.29167,49.625,1997 - 2017,0.9419,sMon,2017
Impatiens glandulifera,12.375,49.675,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,12.45833,49.675,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,12.375,49.625,1997 - 2017,0.931,sMon,2017
Impatiens glandulifera,12.45833,49.625,1997 - 2017,0.9049,sMon,2017
Impatiens glandulifera,12.54167,49.675,1997 - 2017,0.9231,sMon,2017
Impatiens glandulifera,12.625,49.675,1997 - 2017,0.933,sMon,2017
Impatiens glandulifera,12.54167,49.625,1997 - 2017,0.9062,sMon,2017
Impatiens glandulifera,6.875,49.525,1997 - 2017,0.9092,sMon,2017
Impatiens glandulifera,7.375,49.525,1997 - 2017,0.9663,sMon,2017
Impatiens glandulifera,7.541667,49.525,1997 - 2017,0.9231,sMon,2017
Impatiens glandulifera,8.708333,49.575,1997 - 2017,0.9059,sMon,2017
Impatiens glandulifera,10.95833,49.575,1997 - 2017,0.9714,sMon,2017
Impatiens glandulifera,10.875,49.525,1997 - 2017,0.931,sMon,2017
Impatiens glandulifera,10.95833,49.525,1997 - 2017,0.973,sMon,2017
Impatiens glandulifera,11.04167,49.575,1997 - 2017,0.9714,sMon,2017
Impatiens glandulifera,11.125,49.575,1997 - 2017,0.9562,sMon,2017
Impatiens glandulifera,11.04167,49.525,1997 - 2017,0.9783,sMon,2017
Impatiens glandulifera,11.125,49.525,1997 - 2017,0.9642,sMon,2017
Impatiens glandulifera,11.20833,49.575,1997 - 2017,0.9306,sMon,2017
Impatiens glandulifera,11.20833,49.525,1997 - 2017,0.94,sMon,2017
Impatiens glandulifera,11.29167,49.525,1997 - 2017,0.958,sMon,2017
Impatiens glandulifera,11.95833,49.525,1997 - 2017,0.9242,sMon,2017
Impatiens glandulifera,12.04167,49.575,1997 - 2017,0.903,sMon,2017
Impatiens glandulifera,12.125,49.575,1997 - 2017,0.933,sMon,2017
Impatiens glandulifera,12.04167,49.525,1997 - 2017,0.9419,sMon,2017
Impatiens glandulifera,12.125,49.525,1997 - 2017,0.9314,sMon,2017
Impatiens glandulifera,12.20833,49.575,1997 - 2017,0.9423,sMon,2017
Impatiens glandulifera,12.29167,49.575,1997 - 2017,0.9208,sMon,2017
Impatiens glandulifera,12.20833,49.525,1997 - 2017,0.94,sMon,2017
Impatiens glandulifera,12.375,49.525,1997 - 2017,0.9356,sMon,2017
Impatiens glandulifera,12.45833,49.525,1997 - 2017,0.9262,sMon,2017
Impatiens glandulifera,12.54167,49.525,1997 - 2017,0.9258,sMon,2017
Impatiens glandulifera,12.625,49.525,1997 - 2017,0.9186,sMon,2017
Impatiens glandulifera,6.875,49.475,1997 - 2017,0.9002,sMon,2017
Impatiens glandulifera,6.958333,49.475,1997 - 2017,0.9062,sMon,2017
Impatiens glandulifera,6.958333,49.425,1997 - 2017,0.9212,sMon,2017
Impatiens glandulifera,7.125,49.475,1997 - 2017,0.9529,sMon,2017
Impatiens glandulifera,7.041667,49.425,1997 - 2017,0.9497,sMon,2017
Impatiens glandulifera,7.125,49.425,1997 - 2017,0.961,sMon,2017
Impatiens glandulifera,7.208333,49.475,1997 - 2017,0.9059,sMon,2017
Impatiens glandulifera,7.291667,49.475,1997 - 2017,0.9223,sMon,2017
Impatiens glandulifera,7.208333,49.425,1997 - 2017,0.9722,sMon,2017
Impatiens glandulifera,7.291667,49.425,1997 - 2017,0.9205,sMon,2017
Impatiens glandulifera,7.375,49.475,1997 - 2017,0.9765,sMon,2017
Impatiens glandulifera,7.375,49.425,1997 - 2017,0.9205,sMon,2017
Impatiens glandulifera,10.54167,49.425,1997 - 2017,0.9144,sMon,2017
Impatiens glandulifera,10.625,49.425,1997 - 2017,0.9072,sMon,2017
Impatiens glandulifera,10.79167,49.475,1997 - 2017,0.9179,sMon,2017
Impatiens glandulifera,10.70833,49.425,1997 - 2017,0.9419,sMon,2017
Impatiens glandulifera,10.79167,49.425,1997 - 2017,0.9378,sMon,2017
Impatiens glandulifera,10.875,49.475,1997 - 2017,0.9414,sMon,2017
Impatiens glandulifera,10.95833,49.475,1997 - 2017,0.9803,sMon,2017
Impatiens glandulifera,10.875,49.425,1997 - 2017,0.9616,sMon,2017
Impatiens glandulifera,10.95833,49.425,1997 - 2017,0.9814,sMon,2017
Impatiens glandulifera,11.04167,49.475,1997 - 2017,0.9793,sMon,2017
Impatiens glandulifera,11.125,49.475,1997 - 2017,0.9875,sMon,2017
Impatiens glandulifera,11.04167,49.425,1997 - 2017,0.9875,sMon,2017
Impatiens glandulifera,11.125,49.425,1997 - 2017,0.9875,sMon,2017
Impatiens glandulifera,11.20833,49.475,1997 - 2017,0.9814,sMon,2017
Impatiens glandulifera,11.20833,49.425,1997 - 2017,0.9814,sMon,2017
Impatiens glandulifera,11.29167,49.425,1997 - 2017,0.9642,sMon,2017
Impatiens glandulifera,11.95833,49.475,1997 - 2017,0.9297,sMon,2017
Impatiens glandulifera,12.04167,49.475,1997 - 2017,0.9534,sMon,2017
Impatiens glandulifera,12.125,49.475,1997 - 2017,0.9365,sMon,2017
Impatiens glandulifera,12.04167,49.425,1997 - 2017,0.9049,sMon,2017
Impatiens glandulifera,12.125,49.425,1997 - 2017,0.9086,sMon,2017
Impatiens glandulifera,12.20833,49.475,1997 - 2017,0.9387,sMon,2017
Impatiens glandulifera,12.20833,49.425,1997 - 2017,0.9246,sMon,2017
Impatiens glandulifera,6.958333,49.375,1997 - 2017,0.9482,sMon,2017
Impatiens glandulifera,6.958333,49.325,1997 - 2017,0.9518,sMon,2017
Impatiens glandulifera,7.041667,49.375,1997 - 2017,0.9663,sMon,2017
Impatiens glandulifera,7.125,49.375,1997 - 2017,0.9706,sMon,2017
Impatiens glandulifera,7.041667,49.325,1997 - 2017,0.9684,sMon,2017
Impatiens glandulifera,7.125,49.325,1997 - 2017,0.9513,sMon,2017
Impatiens glandulifera,7.208333,49.375,1997 - 2017,0.9739,sMon,2017
Impatiens glandulifera,7.291667,49.375,1997 - 2017,0.9793,sMon,2017
Impatiens glandulifera,7.208333,49.325,1997 - 2017,0.9472,sMon,2017
Impatiens glandulifera,7.458333,49.375,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,7.375,49.325,1997 - 2017,0.9861,sMon,2017
Impatiens glandulifera,7.458333,49.325,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,7.541667,49.375,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,7.625,49.375,1997 - 2017,0.9875,sMon,2017
Impatiens glandulifera,7.541667,49.325,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,7.625,49.325,1997 - 2017,0.9814,sMon,2017
Impatiens glandulifera,7.791667,49.375,1997 - 2017,0.9082,sMon,2017
Impatiens glandulifera,7.708333,49.325,1997 - 2017,0.9273,sMon,2017
Impatiens glandulifera,10.45833,49.375,1997 - 2017,0.9106,sMon,2017
Impatiens glandulifera,10.375,49.325,1997 - 2017,0.9562,sMon,2017
Impatiens glandulifera,10.45833,49.325,1997 - 2017,0.9391,sMon,2017
Impatiens glandulifera,10.54167,49.375,1997 - 2017,0.967,sMon,2017
Impatiens glandulifera,10.625,49.375,1997 - 2017,0.9027,sMon,2017
Impatiens glandulifera,10.54167,49.325,1997 - 2017,0.967,sMon,2017
Impatiens glandulifera,10.625,49.325,1997 - 2017,0.9663,sMon,2017
Impatiens glandulifera,10.70833,49.375,1997 - 2017,0.9396,sMon,2017
Impatiens glandulifera,10.79167,49.375,1997 - 2017,0.967,sMon,2017
Impatiens glandulifera,10.70833,49.325,1997 - 2017,0.9765,sMon,2017
Impatiens glandulifera,10.79167,49.325,1997 - 2017,0.9814,sMon,2017
