TaxonName,TaxonUsageID,MTB_Q,Longitude,Latitude,Timestep,Period,OP,OP_sd
Impatiens glandulifera,3063,23341,11.375,53.675,1,1960 - 1987,0.2107,0.0047
Impatiens glandulifera,3063,23342,11.45833,53.675,1,1960 - 1987,0.2626,0.0057
Impatiens glandulifera,3063,23343,11.375,53.625,1,1960 - 1987,0.2023,0.0046
Impatiens glandulifera,3063,23344,11.45833,53.625,1,1960 - 1987,0.2557,0.0056
Impatiens glandulifera,3063,23351,11.54167,53.675,1,1960 - 1987,0.1963,0.0044
Impatiens glandulifera,3063,23352,11.625,53.675,1,1960 - 1987,0.1917,0.0043
Impatiens glandulifera,3063,23353,11.54167,53.625,1,1960 - 1987,0.1919,0.0044
Impatiens glandulifera,3063,23354,11.625,53.625,1,1960 - 1987,0.1816,0.0041
Impatiens glandulifera,3063,23361,11.70833,53.675,1,1960 - 1987,0.1635,0.0038
Impatiens glandulifera,3063,23362,11.79167,53.675,1,1960 - 1987,0.1335,0.0031
Impatiens glandulifera,3063,23363,11.70833,53.625,1,1960 - 1987,0.1489,0.0035
Impatiens glandulifera,3063,23364,11.79167,53.625,1,1960 - 1987,0.1298,0.0031
Impatiens glandulifera,3063,23371,11.875,53.675,1,1960 - 1987,0.1169,0.0028
Impatiens glandulifera,3063,23372,11.95833,53.675,1,1960 - 1987,0.0886,0.0021
Impatiens glandulifera,3063,23373,11.875,53.625,1,1960 - 1987,0.0774,0.0019
Impatiens glandulifera,3063,23374,11.95833,53.625,1,1960 - 1987,0.0679,0.0017
Impatiens glandulifera,3063,23381,12.04167,53.675,1,1960 - 1987,0.1054,0.0025
Impatiens glandulifera,3063,23382,12.125,53.675,1,1960 - 1987,0.1083,0.0026
Impatiens glandulifera,3063,23383,12.04167,53.625,1,1960 - 1987,0.0948,0.0023
Impatiens glandulifera,3063,23384,12.125,53.625,1,1960 - 1987,0.088,0.0021
Impatiens glandulifera,3063,23391,12.20833,53.675,1,1960 - 1987,0.1098,0.0026
Impatiens glandulifera,3063,23392,12.29167,53.675,1,1960 - 1987,0.0805,0.0019
Impatiens glandulifera,3063,23393,12.20833,53.625,1,1960 - 1987,0.1008,0.0024
Impatiens glandulifera,3063,23394,12.29167,53.625,1,1960 - 1987,0.1163,0.0028
Impatiens glandulifera,3063,23401,12.375,53.675,1,1960 - 1987,0.1025,0.0025
Impatiens glandulifera,3063,23402,12.45833,53.675,1,1960 - 1987,0.1037,0.0025
Impatiens glandulifera,3063,23403,12.375,53.625,1,1960 - 1987,0.1167,0.0028
Impatiens glandulifera,3063,23404,12.45833,53.625,1,1960 - 1987,0.111,0.0026
Impatiens glandulifera,3063,23411,12.54167,53.675,1,1960 - 1987,0.1016,0.0024
Impatiens glandulifera,3063,23412,12.625,53.675,1,1960 - 1987,0.084,0.002
Impatiens glandulifera,3063,23413,12.54167,53.625,1,1960 - 1987,0.1123,0.0027
Impatiens glandulifera,3063,23414,12.625,53.625,1,1960 - 1987,0.1176,0.0028
Impatiens glandulifera,3063,23421,12.70833,53.675,1,1960 - 1987,0.0886,0.0021
Impatiens glandulifera,3063,23422,12.79167,53.675,1,1960 - 1987,0.0787,0.0019
Impatiens glandulifera,3063,23423,12.70833,53.625,1,1960 - 1987,0.1186,0.0028
Impatiens glandulifera,3063,23424,12.79167,53.625,1,1960 - 1987,0.0799,0.0019
Impatiens glandulifera,3063,23431,12.875,53.675,1,1960 - 1987,0.0875,0.0021
Impatiens glandulifera,3063,23432,12.95833,53.675,1,1960 - 1987,0.0977,0.0023
Impatiens glandulifera,3063,23433,12.875,53.625,1,1960 - 1987,0.0992,0.0024
Impatiens glandulifera,3063,23434,12.95833,53.625,1,1960 - 1987,0.1063,0.0025
Impatiens glandulifera,3063,23441,13.04167,53.675,1,1960 - 1987,0.098,0.0024
Impatiens glandulifera,3063,23442,13.125,53.675,1,1960 - 1987,0.0988,0.0024
Impatiens glandulifera,3063,23443,13.04167,53.625,1,1960 - 1987,0.1097,0.0026
Impatiens glandulifera,3063,23444,13.125,53.625,1,1960 - 1987,0.1103,0.0026
Impatiens glandulifera,3063,23451,13.20833,53.675,1,1960 - 1987,0.0989,0.0024
Impatiens glandulifera,3063,23452,13.29167,53.675,1,1960 - 1987,0.1141,0.0027
Impatiens glandulifera,3063,23453,13.20833,53.625,1,1960 - 1987,0.0969,0.0023
Impatiens glandulifera,3063,23454,13.29167,53.625,1,1960 - 1987,0.0956,0.0023
